id,user_id,price,created_at,product_id,role_id
5706,107636,9.99,2/5/2022 1:24,7,1
5707,106910,10,2/5/2022 4:28,,2
5708,106508,20,2/5/2022 7:20,,2
5709,106508,20,2/5/2022 7:22,,2
5711,107203,9.99,2/5/2022 9:44,7,1
5716,107724,19.99,2/5/2022 13:51,8,1
5717,102596,20,2/5/2022 13:53,,2
5718,107724,19.99,2/5/2022 13:55,8,1
5719,107735,9.99,2/5/2022 14:34,7,1
5720,84033,9.99,2/5/2022 14:51,7,1
5721,107753,19.99,2/5/2022 15:44,8,1
5722,107753,19.99,2/5/2022 15:45,8,1
5723,107092,20,2/5/2022 15:47,,2
5724,107092,50,2/5/2022 15:48,,2
5725,107781,19.99,2/5/2022 19:47,8,1
5726,107781,19.99,2/5/2022 19:47,8,1
5727,107781,19.99,2/5/2022 19:47,8,1
5728,107810,9.99,2/5/2022 22:34,7,1
5729,107821,10,2/5/2022 23:59,,2
5731,107743,9.99,2/6/2022 3:06,7,1
5732,107743,9.99,2/6/2022 3:06,7,1
5733,107743,9.99,2/6/2022 3:07,7,1
5734,107743,9.99,2/6/2022 3:08,7,1
5735,107743,9.99,2/6/2022 3:11,7,1
5736,97451,9.99,2/6/2022 5:47,7,1
5737,97451,9.99,2/6/2022 5:48,7,1
5740,41724,9.99,2/6/2022 11:28,7,1
5741,41724,9.99,2/6/2022 11:29,7,1
5742,41724,9.99,2/6/2022 11:30,7,1
5743,41724,19.99,2/6/2022 11:35,8,1
5744,105082,30,2/6/2022 11:49,,2
5746,107740,10,2/6/2022 13:03,,2
5751,65909,9.99,2/6/2022 13:47,7,1
5752,107927,9.99,2/6/2022 14:05,7,1
5753,107927,9.99,2/6/2022 14:05,7,1
5754,107927,9.99,2/6/2022 14:05,7,1
5755,107927,9.99,2/6/2022 14:06,7,1
5757,107949,20,2/6/2022 16:07,,2
5758,107949,20,2/6/2022 16:07,,2
5759,107949,20,2/6/2022 16:10,,2
5760,107949,20,2/6/2022 16:10,,2
5762,53586,10,2/6/2022 17:04,,2
5763,21134,20,2/6/2022 17:13,,2
5764,21134,150,2/6/2022 17:18,,2
5765,43590,9.99,2/6/2022 18:30,7,1
5766,43590,9.99,2/6/2022 18:41,7,1
5768,102452,9.99,2/6/2022 18:52,7,1
5769,102452,9.99,2/6/2022 18:54,7,1
5771,107977,50,2/6/2022 19:34,,2
5772,105367,9.99,2/6/2022 22:52,7,1
5773,52058,9.99,2/7/2022 1:12,7,1
5774,52058,9.99,2/7/2022 1:12,7,1
5775,52058,9.99,2/7/2022 1:13,7,1
5776,52058,9.99,2/7/2022 1:13,7,1
5783,102870,9.99,2/7/2022 12:49,7,1
5789,64018,10,2/7/2022 14:58,,2
5794,108182,20,2/7/2022 20:59,,2
5795,108182,20,2/7/2022 20:59,,2
5796,108182,20,2/7/2022 20:59,,2
5797,108182,20,2/7/2022 21:00,,2
5798,108182,20,2/7/2022 21:00,,2
5799,76341,40,2/7/2022 22:45,,2
5800,76341,20,2/7/2022 22:46,,2
5801,55140,9.99,2/7/2022 23:34,7,1
5802,55140,9.99,2/7/2022 23:34,7,1
5803,57541,5,2/8/2022 4:18,,2
5804,107092,50,2/8/2022 9:01,,2
5805,107092,50,2/8/2022 9:02,,2
5806,107144,9.99,2/8/2022 9:07,7,1
5807,87542,9.99,2/8/2022 9:12,7,1
5809,101291,19.99,2/8/2022 11:58,8,1
5810,54691,20,2/8/2022 12:14,,2
5811,54691,20,2/8/2022 12:15,,2
5821,104250,20,2/8/2022 14:36,,2
5822,108208,20,2/8/2022 14:38,,2
5826,106854,9.99,2/8/2022 16:47,7,1
5827,106854,9.99,2/8/2022 16:47,7,1
5828,106854,9.99,2/8/2022 16:47,7,1
5829,106854,9.99,2/8/2022 16:48,7,1
5831,108282,9.99,2/8/2022 17:08,7,1
5835,109314,9.99,2/8/2022 18:34,7,1
5836,109314,9.99,2/8/2022 18:35,7,1
5837,109288,9.99,2/8/2022 20:34,7,1
5838,109288,9.99,2/8/2022 21:43,7,1
5839,109288,9.99,2/8/2022 21:44,7,1
5840,46103,9.99,2/8/2022 22:30,7,1
5841,109363,9.99,2/8/2022 22:43,7,1
5842,109363,9.99,2/8/2022 22:44,7,1
5843,109363,9.99,2/8/2022 22:45,7,1
5844,109363,9.99,2/8/2022 22:45,7,1
5845,109363,9.99,2/8/2022 22:45,7,1
5846,109363,9.99,2/8/2022 22:47,7,1
5847,109378,35.99,2/9/2022 0:04,9,1
5848,109378,35.99,2/9/2022 0:04,9,1
5849,42206,9.99,2/9/2022 7:21,7,1
5850,12952,19.99,2/9/2022 7:42,8,1
5855,109463,9.99,2/9/2022 11:27,7,1
5856,83876,20,2/9/2022 12:10,,2
5857,100781,9.99,2/9/2022 12:36,7,1
5859,104317,40,2/9/2022 12:52,,2
5861,109487,9.99,2/9/2022 13:17,7,1
5864,57541,10,2/9/2022 14:12,,2
5865,106910,5,2/9/2022 14:14,,2
5867,104847,20,2/9/2022 16:34,,2
5868,104847,20,2/9/2022 16:35,,2
5869,109520,19.99,2/9/2022 17:03,8,1
5875,109535,9.99,2/9/2022 18:40,7,1
5876,108182,100,2/9/2022 18:53,,2
5877,108182,20,2/9/2022 18:55,,2
5878,108182,80,2/9/2022 18:56,,2
5879,108182,50,2/9/2022 18:56,,2
5880,108182,50,2/9/2022 18:58,,2
5881,108182,30,2/9/2022 19:00,,2
5882,53586,10,2/9/2022 19:07,,2
5883,107740,1,2/9/2022 19:41,,2
5884,109597,9.99,2/10/2022 1:38,7,1
5885,109597,9.99,2/10/2022 1:38,7,1
5886,109599,9.99,2/10/2022 1:59,7,1
5889,12093,9.99,2/10/2022 9:20,7,1
5890,12093,9.99,2/10/2022 9:21,7,1
5892,23222,20,2/10/2022 10:40,,2
5893,109654,9.99,2/10/2022 11:26,7,1
5894,109654,9.99,2/10/2022 11:26,7,1
5895,109662,9.99,2/10/2022 12:40,7,1
5902,23222,45,2/10/2022 16:05,,2
5903,23222,20,2/10/2022 16:05,,2
5904,23222,50,2/10/2022 16:06,,2
5907,109709,9.99,2/10/2022 17:15,7,1
5908,109709,9.99,2/10/2022 17:17,7,1
5912,106910,10,2/10/2022 19:31,,2
5913,84033,19.99,2/10/2022 20:33,8,1
5914,84033,19.99,2/10/2022 20:36,8,1
5915,84033,19.99,2/10/2022 20:36,8,1
5916,57541,5,2/10/2022 22:19,,2
5917,105674,20,2/10/2022 22:37,,2
5918,105674,20,2/10/2022 22:39,,2
5919,105674,20,2/10/2022 22:40,,2
5920,105674,20,2/10/2022 22:41,,2
5921,109758,9.99,2/10/2022 22:50,7,1
5922,103716,9.99,2/10/2022 23:20,7,1
5923,109535,9.99,2/10/2022 23:30,7,1
5924,109535,9.99,2/10/2022 23:31,7,1
5927,109828,20,2/11/2022 11:12,,2
5933,103820,20,2/11/2022 13:30,,2
5935,67231,9.99,2/11/2022 13:45,7,1
5936,67231,9.99,2/11/2022 13:45,7,1
5938,76332,9.99,2/11/2022 14:55,7,1
5943,64018,10,2/11/2022 16:04,,2
5944,109869,9.99,2/11/2022 16:25,7,1
5945,109869,9.99,2/11/2022 16:26,7,1
5948,109887,9.99,2/11/2022 16:51,7,1
5949,109828,20,2/11/2022 16:51,,2
5950,109828,20,2/11/2022 16:51,,2
5951,53586,10,2/11/2022 17:14,,2
5955,109759,9.99,2/11/2022 18:49,7,1
5958,84370,19.99,2/11/2022 20:19,8,1
5959,36623,8,2/11/2022 22:29,,6
5960,108960,20,2/11/2022 23:11,,2
5961,84370,19.99,2/11/2022 23:28,8,1
5962,109393,50,2/12/2022 1:32,,2
5963,109984,9.99,2/12/2022 7:21,7,1
5966,66236,9.99,2/12/2022 8:45,7,1
5967,102642,9.99,2/12/2022 12:58,7,1
5968,102642,9.99,2/12/2022 12:59,7,1
5969,102642,9.99,2/12/2022 13:02,7,1
5971,110062,10,2/12/2022 15:19,,2
5972,110072,9.99,2/12/2022 16:23,7,1
5974,81011,9.99,2/12/2022 17:12,7,1
5977,97276,9.99,2/12/2022 18:47,7,1
5978,55240,50,2/12/2022 18:56,,2
5979,55240,50,2/12/2022 18:57,,2
5980,55240,50,2/12/2022 18:58,,2
5981,110098,20,2/12/2022 19:30,,6
5983,55664,9.99,2/12/2022 21:57,7,1
5984,55664,9.99,2/12/2022 22:05,7,1
5986,110119,9.99,2/12/2022 23:58,7,1
5987,71433,35.99,2/13/2022 0:43,9,1
5988,110123,9.99,2/13/2022 1:08,7,1
5989,110123,19.99,2/13/2022 1:10,8,1
5990,110123,19.99,2/13/2022 1:10,8,1
5991,110123,19.99,2/13/2022 1:10,8,1
5992,110123,19.99,2/13/2022 1:23,8,1
5993,110123,9.99,2/13/2022 1:25,7,1
5994,110123,19.99,2/13/2022 1:26,8,1
5995,110154,9.99,2/13/2022 5:32,7,1
5996,70714,9.99,2/13/2022 9:07,7,1
5998,49810,9.99,2/13/2022 9:48,7,1
6000,110179,20,2/13/2022 10:01,,2
6001,110179,20,2/13/2022 10:01,,2
6002,109808,9.99,2/13/2022 10:25,7,1
6003,110123,9.99,2/13/2022 10:26,7,1
6004,109808,9.99,2/13/2022 10:26,7,1
6005,110179,20,2/13/2022 10:29,,2
6006,110179,20,2/13/2022 10:31,,2
6007,36623,30,2/13/2022 11:17,,6
6008,102441,9.99,2/13/2022 11:21,7,1
6009,110221,9.99,2/13/2022 13:23,7,1
6010,110221,9.99,2/13/2022 13:23,7,1
6011,89103,9.99,2/13/2022 15:31,7,1
6012,70240,9.99,2/14/2022 9:19,7,1
6013,70240,9.99,2/14/2022 9:22,7,1
6017,73810,9.99,2/14/2022 11:27,7,1
6018,73810,9.99,2/14/2022 11:28,7,1
6019,73810,9.99,2/14/2022 11:32,7,1
6020,73810,9.99,2/14/2022 11:32,7,1
6028,110437,30,2/14/2022 14:10,,2
6029,110437,20,2/14/2022 14:17,,2
6030,110437,20,2/14/2022 14:20,,2
6031,110437,20,2/14/2022 14:20,,2
6032,110455,20,2/14/2022 14:27,,2
6033,110455,20,2/14/2022 14:27,,2
6034,61067,20,2/14/2022 14:42,,2
6035,110455,20,2/14/2022 14:46,,2
6036,110455,20,2/14/2022 14:46,,2
6037,110455,20,2/14/2022 14:47,,2
6040,110455,20,2/14/2022 16:26,,2
6041,110455,20,2/14/2022 16:26,,2
6042,110490,9.99,2/14/2022 16:35,7,1
6043,52869,9.99,2/14/2022 16:37,7,1
6047,57541,10,2/14/2022 18:50,,2
6048,110523,9.99,2/14/2022 18:52,7,1
6049,106910,5,2/14/2022 18:53,,2
6051,98163,9.99,2/14/2022 19:12,7,1
6052,110533,9.99,2/14/2022 20:09,7,1
6053,110533,9.99,2/14/2022 20:09,7,1
6054,83604,19.99,2/14/2022 20:20,8,1
6055,110541,9.99,2/14/2022 20:46,7,1
6056,110541,9.99,2/14/2022 20:47,7,1
6057,36623,10,2/14/2022 22:02,,6
6058,110584,9.99,2/15/2022 0:45,7,1
6059,110569,30,2/15/2022 2:53,,2
6060,75031,19.99,2/15/2022 4:08,8,1
6061,106055,9.99,2/15/2022 7:23,7,1
6062,75031,19.99,2/15/2022 8:34,8,1
6063,98163,9.99,2/15/2022 8:41,7,1
6064,98163,9.99,2/15/2022 8:42,7,1
6065,97225,9.99,2/15/2022 8:52,7,1
6069,110508,9.99,2/15/2022 9:56,7,1
6071,95808,35.99,2/15/2022 10:11,9,1
6074,97225,9.99,2/15/2022 11:50,7,1
6075,97225,9.99,2/15/2022 11:52,7,1
6076,58528,9.99,2/15/2022 12:01,7,1
6077,107302,20,2/15/2022 12:07,,2
6078,107302,20,2/15/2022 12:09,,2
6079,107302,20,2/15/2022 12:09,,2
6080,87892,9.99,2/15/2022 12:14,7,1
6081,108627,50,2/15/2022 13:15,,2
6085,110692,19.99,2/15/2022 15:02,8,1
6086,110664,20,2/15/2022 15:20,,2
6087,62688,9.99,2/15/2022 15:21,7,1
6088,62688,9.99,2/15/2022 15:21,7,1
6089,106607,19.99,2/15/2022 15:33,8,1
6090,106607,19.99,2/15/2022 15:34,8,1
6091,55240,50,2/15/2022 15:45,,2
6092,55240,50,2/15/2022 15:46,,2
6093,55240,50,2/15/2022 15:47,,2
6096,110698,9.99,2/15/2022 16:32,7,1
6099,110606,9.99,2/15/2022 17:23,7,1
6100,108340,10,2/15/2022 17:24,,2
6101,108340,20,2/15/2022 17:41,,2
6102,108340,10,2/15/2022 17:44,,2
6103,108340,10,2/15/2022 17:45,,2
6107,64018,10,2/15/2022 20:49,,2
6108,110606,9.99,2/15/2022 23:12,7,1
6110,110797,9.99,2/16/2022 0:16,7,1
6111,110797,9.99,2/16/2022 0:16,7,1
6112,110797,9.99,2/16/2022 0:17,7,1
6113,110802,19.99,2/16/2022 0:39,8,1
6114,83621,9.99,2/16/2022 4:50,7,1
6115,83621,9.99,2/16/2022 5:02,7,1
6116,83621,9.99,2/16/2022 5:03,7,1
6117,83621,9.99,2/16/2022 6:01,7,1
6118,83621,9.99,2/16/2022 6:04,7,1
6121,110763,10,2/16/2022 10:30,,2
6122,110763,10,2/16/2022 10:40,,2
6123,110852,9.99,2/16/2022 10:49,7,1
6124,110852,9.99,2/16/2022 10:50,7,1
6125,110852,9.99,2/16/2022 10:52,7,1
6130,57541,10,2/16/2022 14:09,,2
6132,43848,9.99,2/16/2022 14:11,7,1
6133,106910,10,2/16/2022 14:11,,2
6134,43848,9.99,2/16/2022 14:13,7,1
6139,110651,19.99,2/16/2022 15:38,8,1
6141,110898,20,2/16/2022 15:41,,2
6148,110912,9.99,2/16/2022 16:24,7,1
6155,110932,20,2/16/2022 19:56,,2
6156,102502,9.99,2/16/2022 19:57,7,1
6158,110976,9.99,2/16/2022 23:12,7,1
6159,64476,20,2/17/2022 1:47,,2
6160,64476,20,2/17/2022 1:52,,2
6161,64476,20,2/17/2022 2:22,,2
6162,64476,20,2/17/2022 2:23,,2
6163,64476,20,2/17/2022 2:30,,2
6164,61067,20,2/17/2022 7:08,,2
6166,111036,9.99,2/17/2022 8:48,7,1
6167,111036,9.99,2/17/2022 8:48,7,1
6168,40302,9.99,2/17/2022 8:59,7,1
6169,110698,19.99,2/17/2022 9:24,8,1
6170,43282,9.99,2/17/2022 9:57,7,1
6171,43282,9.99,2/17/2022 10:01,7,1
6175,111055,9.99,2/17/2022 10:33,7,1
6176,111055,9.99,2/17/2022 10:35,7,1
6177,104255,20,2/17/2022 11:01,,2
6180,111055,9.99,2/17/2022 11:20,7,1
6185,57541,5,2/17/2022 14:05,,2
6186,109578,9.99,2/17/2022 14:26,7,1
6190,108331,150,2/17/2022 15:47,,2
6197,111123,9.99,2/17/2022 17:39,7,1
6198,66499,9.99,2/17/2022 18:47,7,1
6199,53586,2,2/17/2022 18:56,,2
6201,32458,20,2/17/2022 19:51,,2
6202,84677,9.99,2/17/2022 20:46,7,1
6203,84677,9.99,2/17/2022 20:49,7,1
6204,84677,9.99,2/17/2022 20:52,7,1
6205,84677,9.99,2/17/2022 20:53,7,1
6206,111180,19.99,2/17/2022 20:53,8,1
6207,84677,9.99,2/17/2022 20:54,7,1
6210,84677,9.99,2/17/2022 21:09,7,1
6211,111233,9.99,2/18/2022 2:40,7,1
6212,111233,9.99,2/18/2022 2:40,7,1
6213,111233,9.99,2/18/2022 2:47,7,1
6214,111233,9.99,2/18/2022 2:47,7,1
6215,111240,19.99,2/18/2022 4:19,8,1
6216,111240,19.99,2/18/2022 4:19,8,1
6218,62984,20,2/18/2022 9:26,,2
6219,105580,20,2/18/2022 9:28,,2
6223,83856,50,2/18/2022 11:49,,2
6224,83856,50,2/18/2022 11:51,,2
6225,83856,50,2/18/2022 11:54,,2
6229,64018,10,2/18/2022 12:45,,2
6230,106910,10,2/18/2022 12:52,,2
6231,57541,10,2/18/2022 12:54,,2
6232,57541,10,2/18/2022 12:54,,2
6233,111077,20,2/18/2022 13:18,,2
6235,111318,9.99,2/18/2022 13:40,7,1
6236,109393,50,2/18/2022 13:54,,2
6239,81008,9.99,2/18/2022 14:38,7,1
6242,45411,9.99,2/18/2022 16:22,7,1
6243,45411,9.99,2/18/2022 16:24,7,1
6245,29727,50,2/18/2022 16:40,,2
6246,110980,20,2/18/2022 16:44,,2
6247,110980,5,2/18/2022 16:44,,2
6248,29727,20,2/18/2022 16:45,,2
6251,36623,25,2/18/2022 17:45,,6
6252,101659,9.99,2/18/2022 19:51,7,1
6253,101659,9.99,2/18/2022 19:53,7,1
6256,64546,9.99,2/18/2022 22:23,7,1
6257,111488,9.99,2/19/2022 2:33,7,1
6258,111488,9.99,2/19/2022 2:36,7,1
6259,45516,19.99,2/19/2022 5:24,8,1
6260,111494,9.99,2/19/2022 5:27,7,1
6261,111494,9.99,2/19/2022 5:31,7,1
6262,111494,9.99,2/19/2022 5:33,7,1
6264,111507,9.99,2/19/2022 7:26,7,1
6265,111507,9.99,2/19/2022 7:27,7,1
6266,109808,9.99,2/19/2022 12:02,7,1
6267,109808,9.99,2/19/2022 12:04,7,1
6268,109808,9.99,2/19/2022 12:14,7,1
6269,109808,9.99,2/19/2022 12:15,7,1
6270,111543,9.99,2/19/2022 12:15,7,1
6274,32458,20,2/19/2022 14:38,,2
6275,56033,20,2/19/2022 14:42,,2
6277,90089,9.99,2/20/2022 0:46,7,1
6278,81534,9.99,2/20/2022 1:03,7,1
6279,81534,9.99,2/20/2022 1:04,7,1
6280,47882,9.99,2/20/2022 2:20,7,1
6281,43455,19.99,2/20/2022 7:07,8,1
6282,43455,19.99,2/20/2022 7:12,8,1
6283,43455,19.99,2/20/2022 7:13,8,1
6284,43455,19.99,2/20/2022 7:15,8,1
6285,43455,19.99,2/20/2022 7:17,8,1
6286,43455,19.99,2/20/2022 7:18,8,1
6287,111722,9.99,2/20/2022 9:08,7,1
6288,111141,9.99,2/20/2022 9:49,7,1
6290,66499,9.99,2/20/2022 10:12,7,1
6291,66499,9.99,2/20/2022 10:12,7,1
6292,66499,9.99,2/20/2022 10:12,7,1
6293,66236,9.99,2/20/2022 15:01,7,1
6294,66236,9.99,2/20/2022 15:01,7,1
6295,52666,20,2/20/2022 16:10,,2
6296,52666,20,2/20/2022 16:11,,2
6297,111831,9.99,2/20/2022 18:33,7,1
6298,111831,9.99,2/20/2022 18:35,7,1
6300,111834,9.99,2/20/2022 18:40,7,1
6302,71901,9.99,2/20/2022 19:08,7,1
6303,53586,8,2/20/2022 20:04,,2
6304,111867,9.99,2/20/2022 21:46,7,1
6305,111867,9.99,2/20/2022 21:47,7,1
6306,108384,20,2/20/2022 23:32,,2
6307,102731,9.99,2/20/2022 23:51,7,1
6308,102731,9.99,2/20/2022 23:53,7,1
6309,102731,9.99,2/20/2022 23:55,7,1
6310,74870,9.99,2/21/2022 2:41,7,1
6311,57924,35.99,2/21/2022 5:24,9,1
6312,57924,35.99,2/21/2022 6:18,9,1
6313,110016,9.99,2/21/2022 7:05,7,1
6320,73508,9.99,2/21/2022 11:48,7,1
6321,73508,9.99,2/21/2022 11:53,7,1
6323,110651,9.99,2/21/2022 12:14,7,1
6324,111987,9.99,2/21/2022 12:21,7,1
6325,111987,9.99,2/21/2022 12:27,7,1
6329,111145,19.99,2/21/2022 13:35,8,1
6338,112020,9.99,2/21/2022 15:05,7,1
6346,64275,9.99,2/21/2022 15:59,7,1
6347,64018,10,2/21/2022 16:05,,2
6351,31535,20,2/21/2022 17:27,,2
6353,112093,9.99,2/21/2022 21:13,7,1
6354,102731,9.99,2/21/2022 23:34,7,1
6355,102731,9.99,2/21/2022 23:35,7,1
6356,102731,9.99,2/21/2022 23:41,7,1
6357,102731,9.99,2/21/2022 23:47,7,1
6358,62504,9.99,2/22/2022 1:23,7,1
6359,62504,19.99,2/22/2022 1:23,8,1
6360,98514,9.99,2/22/2022 1:38,7,1
6361,98514,9.99,2/22/2022 1:39,7,1
6362,98514,9.99,2/22/2022 1:41,7,1
6363,98514,9.99,2/22/2022 1:42,7,1
6364,47891,10,2/22/2022 2:19,,2
6365,47891,10,2/22/2022 2:25,,2
6366,66284,9.99,2/22/2022 3:38,7,1
6367,66284,9.99,2/22/2022 3:39,7,1
6373,30382,20,2/22/2022 13:22,,2
6374,106064,9.99,2/22/2022 13:25,7,1
6376,78869,5,2/22/2022 14:14,,6
6377,78869,20,2/22/2022 14:17,,6
6381,113096,9.99,2/22/2022 16:23,7,1
6382,11407,20,2/22/2022 16:32,,2
6387,113096,9.99,2/22/2022 18:24,7,1
6390,113096,9.99,2/22/2022 18:55,7,1
6391,113201,19.99,2/22/2022 19:49,8,1
6392,110651,9.99,2/22/2022 19:50,7,1
6393,110651,9.99,2/22/2022 19:52,7,1
6394,82694,20,2/22/2022 22:52,,2
6395,82694,20,2/22/2022 22:53,,2
6396,113235,19.99,2/22/2022 23:11,8,1
6397,113241,20,2/23/2022 8:44,,2
6398,113241,10,2/23/2022 8:47,,2
6399,113241,10,2/23/2022 8:47,,2
6400,113241,20,2/23/2022 8:49,,2
6406,108384,20,2/23/2022 12:51,,2
6409,64018,10,2/23/2022 13:27,,2
6416,45301,9.99,2/23/2022 15:11,7,1
6418,52367,9.99,2/23/2022 16:56,7,1
6419,52367,9.99,2/23/2022 16:57,7,1
6424,113371,20,2/23/2022 17:27,,2
6429,113381,20,2/23/2022 20:46,,2
6430,79135,9.99,2/23/2022 23:33,7,1
6431,79135,9.99,2/23/2022 23:33,7,1
6432,79135,9.99,2/23/2022 23:34,7,1
6433,80846,20,2/23/2022 23:40,,6
6434,80846,50,2/24/2022 0:04,,6
6435,80846,20,2/24/2022 0:04,,6
6436,80846,20,2/24/2022 0:05,,6
6437,113381,50,2/24/2022 0:31,,2
6438,113446,9.99,2/24/2022 3:11,7,1
6439,113457,20,2/24/2022 5:30,,2
6440,113457,10,2/24/2022 5:31,,2
6441,98346,20,2/24/2022 5:49,,2
6442,98346,20,2/24/2022 5:49,,2
6444,67231,9.99,2/24/2022 11:26,7,1
6445,67231,9.99,2/24/2022 11:29,7,1
6446,67231,9.99,2/24/2022 11:35,7,1
6447,67231,9.99,2/24/2022 11:35,7,1
6448,109686,9.99,2/24/2022 11:44,7,1
6449,109686,9.99,2/24/2022 11:46,7,1
6450,109686,9.99,2/24/2022 11:49,7,1
6451,109686,9.99,2/24/2022 11:52,7,1
6452,67231,9.99,2/24/2022 11:57,7,1
6454,67231,9.99,2/24/2022 12:23,7,1
6460,113523,5,2/24/2022 14:14,,2
6461,113523,20,2/24/2022 14:14,,2
6463,113523,5,2/24/2022 15:04,,2
6464,113523,5,2/24/2022 15:09,,2
6465,113523,20,2/24/2022 15:12,,2
6466,113523,5,2/24/2022 15:12,,2
6467,45504,9.99,2/24/2022 15:16,7,1
6468,113523,5,2/24/2022 15:35,,2
6471,45301,9.99,2/24/2022 16:26,7,1
6472,40542,20,2/24/2022 16:34,,2
6473,112654,9.99,2/24/2022 16:34,7,1
6474,64018,20,2/24/2022 16:35,,2
6475,64018,10,2/24/2022 16:36,,2
6476,64018,10,2/24/2022 16:38,,2
6478,101113,19.99,2/24/2022 19:45,8,1
6479,101113,19.99,2/24/2022 19:45,8,1
6480,59630,9.99,2/24/2022 21:59,7,1
6482,63678,9.99,2/24/2022 23:41,7,1
6483,114082,9.99,2/25/2022 2:13,7,1
6484,113785,9.99,2/25/2022 8:23,7,1
6492,101129,9.99,2/25/2022 14:13,7,1
6493,101129,9.99,2/25/2022 14:14,7,1
6496,110099,9.99,2/25/2022 15:45,7,1
6502,57429,9.99,2/25/2022 17:35,7,1
6503,57429,9.99,2/25/2022 17:36,7,1
6504,57429,9.99,2/25/2022 17:36,7,1
6505,57429,9.99,2/25/2022 17:37,7,1
6508,47891,10,2/25/2022 18:39,,2
6509,84979,20,2/25/2022 18:51,,2
6510,63354,35.99,2/25/2022 19:17,9,1
6511,63354,35.99,2/25/2022 19:19,9,1
6515,114239,9.99,2/25/2022 20:45,7,1
6516,114239,9.99,2/25/2022 20:47,7,1
6519,102142,19.99,2/25/2022 23:01,8,1
6520,114269,9.99,2/25/2022 23:38,7,1
6521,114281,20,2/26/2022 0:25,,2
6522,114281,10,2/26/2022 0:26,,2
6523,66236,9.99,2/26/2022 1:37,7,1
6524,66236,9.99,2/26/2022 1:38,7,1
6525,66236,9.99,2/26/2022 1:39,7,1
6526,114311,9.99,2/26/2022 4:42,7,1
6527,114311,9.99,2/26/2022 4:42,7,1
6528,114314,9.99,2/26/2022 5:06,7,1
6529,114314,9.99,2/26/2022 5:13,7,1
6530,47564,9.99,2/26/2022 7:05,7,1
6532,114330,19.99,2/26/2022 8:26,8,1
6533,114330,19.99,2/26/2022 8:26,8,1
6534,114333,9.99,2/26/2022 8:58,7,1
6535,114333,9.99,2/26/2022 9:06,7,1
6536,114333,9.99,2/26/2022 9:07,7,1
6539,106985,9.99,2/26/2022 9:55,7,1
6540,106985,9.99,2/26/2022 9:55,7,1
6542,114333,19.99,2/26/2022 11:32,8,1
6543,88533,9.99,2/26/2022 13:23,7,1
6544,88533,9.99,2/26/2022 13:25,7,1
6545,114386,9.99,2/26/2022 13:39,7,1
6546,114386,9.99,2/26/2022 13:42,7,1
6549,110618,19.99,2/26/2022 14:47,8,1
6552,114431,20,2/26/2022 17:31,,2
6553,114431,20,2/26/2022 17:33,,2
6554,114439,9.99,2/26/2022 17:37,7,1
6555,114439,9.99,2/26/2022 17:37,7,1
6556,114439,9.99,2/26/2022 17:38,7,1
6557,84515,19.99,2/26/2022 20:08,8,1
6558,84515,19.99,2/26/2022 20:08,8,1
6559,109056,50,2/26/2022 22:38,,2
6560,109056,20,2/26/2022 23:06,,2
6561,114566,9.99,2/27/2022 8:29,7,1
6562,114566,9.99,2/27/2022 8:34,7,1
6563,114566,9.99,2/27/2022 8:36,7,1
6565,114569,9.99,2/27/2022 9:54,7,1
6566,114569,9.99,2/27/2022 9:54,7,1
6567,114569,9.99,2/27/2022 9:57,7,1
6568,114569,9.99,2/27/2022 10:02,7,1
6569,52531,9.99,2/27/2022 14:55,7,1
6570,52531,9.99,2/27/2022 14:57,7,1
6572,110457,9.99,2/27/2022 17:13,7,1
6573,111428,9.99,2/27/2022 17:38,7,1
6574,54994,9.99,2/27/2022 20:00,7,1
6575,85343,50,2/27/2022 20:10,,2
6576,85343,20,2/27/2022 20:11,,2
6577,108596,20,2/27/2022 21:33,,2
6578,53586,8,2/27/2022 23:20,,2
6579,110787,9.99,2/27/2022 23:46,7,1
6580,114748,9.99,2/28/2022 7:14,7,1
6588,83389,19.99,2/28/2022 12:53,8,1
6589,83389,19.99,2/28/2022 12:54,8,1
6591,114745,9.99,2/28/2022 13:54,7,1
6597,30393,20,2/28/2022 15:43,,2
6601,108596,20,2/28/2022 17:40,,2
6602,108596,20,2/28/2022 17:48,,2
6603,108596,20,2/28/2022 17:48,,2
6604,108596,20,2/28/2022 17:50,,2
6605,108596,20,2/28/2022 17:51,,2
6606,44079,35.99,2/28/2022 18:01,9,1
6609,114866,9.99,2/28/2022 19:14,7,1
6610,88506,50,2/28/2022 20:33,,2
6612,86642,9.99,2/28/2022 20:59,7,1
6614,114281,20,2/28/2022 22:37,,2
6615,111773,9.99,3/1/2022 0:34,7,1
6616,114955,35.99,3/1/2022 5:02,9,1
6617,114741,9.99,3/1/2022 7:23,7,1
6618,114741,9.99,3/1/2022 7:24,7,1
6619,84676,20,3/1/2022 7:57,,2
6620,114966,19.99,3/1/2022 8:01,8,1
6621,114966,19.99,3/1/2022 8:03,8,1
6622,98423,9.99,3/1/2022 8:14,7,1
6624,45614,9.99,3/1/2022 9:53,7,1
6625,115009,9.99,3/1/2022 11:52,7,1
6626,115009,9.99,3/1/2022 11:56,7,1
6630,103143,9.99,3/1/2022 15:09,7,1
6631,103143,9.99,3/1/2022 15:10,7,1
6632,103143,9.99,3/1/2022 15:12,7,1
6634,61140,9.99,3/1/2022 16:31,7,1
